titulo,link,data_publicacao,fonte,sim_tecnologia,sim_grupo,sim_impacto,relevante_semantico
Reconhecimento facial: um filme de terror para os negros brasileiros,https://www.metropoles.com/colunas/rodrigo-franca/reconhecimento-facial-um-filme-de-terror-para-os-negros-brasileiros,17 meses atrás,Metrópoles,0.6676107,0.68122125,0.49731314,True
"‘Medo, frustrado e constrangido', diz homem detido por engano em estádio após erro do sistema de reconhecimento facial",https://g1.globo.com/fantastico/noticia/2024/04/21/medo-frustrado-e-constrangido-diz-homem-detido-por-engano-em-estadio-apos-erro-do-sistema-de-reconhecimento-facial.ghtml,17 meses atrás,G1,0.4190505,0.1877946,0.42797023,True
Foragido da Justiça é preso através de sistema de reconhecimento facial em Bonsucesso,https://odia.ig.com.br/rio-de-janeiro/2024/04/6827892-foragido-da-justica-e-preso-atraves-de-sistema-de-reconhecimento-facial-em-bonsucesso.html,17 meses atrás,O Dia,0.6604004,0.32966954,0.52397096,True
STJ absolve e manda soltar jovem negro preso por reconhecimento de foto,https://noticias.uol.com.br/cotidiano/ultimas-noticias/2024/07/24/stj-absolve-e-manda-soltar-jovem-negro-preso-por-reconhecimento-de-foto.htm,14 meses atrás,UOL Notícias,0.24916105,0.43681931,0.51773775,True
Inteligência artificial: mulheres negras sofrem mais erros em abordagens de reconhecimento facial do que brancos,https://g1.globo.com/podcast/o-assunto/noticia/2024/02/15/inteligencia-artificial-mulheres-negras-sofrem-mais-erros-em-abordagens-de-reconhecimento-facial-do-que-brancos.ghtml,19 meses atrás,G1,0.62236524,0.50021255,0.44346413,True
"Foragido há 17 anos, homem é preso por reconhecimento facial no Centro do Rio",https://g1.globo.com/rj/rio-de-janeiro/noticia/2024/02/26/homem-e-preso-por-reconhecimento-facial-no-centro-do-rio.ghtml,19 meses atrás,G1,0.5489977,0.37504616,0.48777983,True
"Presos em operação contra fraudes em 11 estados usavam fotos das vítimas em rede social para burlar bloqueio facial, diz delegado",https://g1.globo.com/go/goias/noticia/2024/08/29/presos-em-operacao-contra-fraudes-em-11-estados-usavam-fotos-das-vitimas-em-rede-social-para-burlar-bloqueio-facial-diz-delegado.ghtml,13 meses atrás,G1,0.47368795,0.2613371,0.4093265,True
Suspeito é preso na rodoviária do Rio por reconhecimento facial,https://noticias.r7.com/rio-de-janeiro/rj-no-ar/video/suspeito-e-preso-na-rodoviaria-do-rio-por-reconhecimento-facial-27062024/,15 meses atrás,R7,0.5689595,0.38771927,0.51364386,True
Quadrilha especializada em fraudes bancárias tira fotos de vítimas para burlar reconhecimento facial,https://noticias.r7.com/jr-na-tv/video/quadrilha-especializada-em-fraudes-bancarias-tira-fotos-de-vitimas-para-burlar-reconhecimento-facial-07062024/,16 meses atrás,R7,0.5808128,0.26720384,0.4727754,True
Reconhecimento facial e a insegurança das pessoas negras,https://almapreta.com.br/sessao/quilombo/reconhecimento-facial-e-a-inseguranca-das-pessoas-negras/,48 meses atrás,Alma Preta Jornalismo,0.64843345,0.7290181,0.58364874,True
"Reconhecimento facial aprofunda racismo estrutural, dizem pesquisadoras",https://cnte.org.br/noticias/reconhecimento-facial-aprofunda-racismo-estrutural-dizem-pesquisadoras-392f,33 meses atrás,CNTE-CUT,0.68918544,0.57542306,0.65813124,True
‘Tire Meu Rosto da Sua Mira’: reconhecimento facial pode ser mais uma ferramenta de violação de direitos,https://almapreta.com.br/sessao/cotidiano/tire-meu-rosto-da-sua-mira-reconhecimento-facial-pode-ser-mais-um-ferramenta-de-violacao-de-direitos/,34 meses atrás,Alma Preta Jornalismo,0.7364396,0.39802358,0.47059506,True
RJ: Jovem negro acusado por reconhecimento facial é inocentado pela terceira vez,https://www.brasildefato.com.br/2023/10/06/rj-jovem-negro-acusado-por-reconhecimento-facial-e-inocentado-pela-terceira-vez/,24 meses atrás,Brasil de Fato,0.52731097,0.5499244,0.49553466,True
STJ absolve homem negro que foi condenado com base só em reconhecimento facial,https://www.jota.info/justica/stj-absolve-homem-negro-que-foi-condenado-com-base-so-em-reconhecimento-facial,28 meses atrás,JOTA Info,0.3899682,0.47424838,0.463847,True
Sistema de reconhecimento facial para prender tem viés racista e gera erros,https://www.conjur.com.br/2024-jan-15/sistema-de-reconhecimento-facial-para-prender-tem-vies-racista-e-gera-erros/,20 meses atrás,Consultor Jurídico,0.6343305,0.4693141,0.5942879,True
Reconhecimento facial: erros expõem falta de transparência e viés racista,https://noticias.uol.com.br/cotidiano/ultimas-noticias/2024/04/28/reconhecimento-facial-erros-falta-de-transparencia.htm,17 meses atrás,UOL Notícias,0.7058283,0.5435897,0.59551936,True
Reconhecimento facial: é hora de agir,https://news.microsoft.com/pt-br/reconhecimento-facial-e-hora-de-agir/,82 meses atrás,Microsoft Source,0.89945936,0.43657064,0.33780825,True
Inteligências artificiais têm dificuldade em reconhecer pessoas de pele escura,https://www.gazetadopovo.com.br/economia/quando-o-robo-nao-reconhece-a-pele-escura-dj1czox8aebwgvru2jzvveyze/,87 meses atrás,Gazeta do Povo,0.4939643,0.57838076,0.44225013,True
Google conserta seu algoritmo “racista” apagando os gorilas,https://brasil.elpais.com/brasil/2018/01/14/tecnologia/1515955554_803955.html,92 meses atrás,El País Brasil,0.32818824,0.40661943,0.5140517,True
RACISMO ALGORÍTMICO: inteligência artificial e discriminação nas redes digitais,https://www.sescsp.org.br/editorial/racismo-algoritmico-inteligencia-artificial-e-discriminacao-nas-redes-digitais/,76 meses atrás,Sesc São Paulo,0.56916815,0.4203177,0.5816519,True
Internautas apontam discriminação em escolhas feitas por algoritmos,https://oglobo.globo.com/economia/internautas-apontam-discriminacao-em-escolhas-feitas-por-algoritmos-24085252,70 meses atrás,O Globo,0.4926642,0.2753731,0.5332634,True
Como a China usa inteligência artificial para identificar uma minoria,https://www.gazetadopovo.com.br/mundo/china-usa-inteligencia-artificial-para-identificar-minoria/,77 meses atrás,Gazeta do Povo,0.5037069,0.38382187,0.40581903,True
Algoritmos reproduzem machismo e racismo por se basearem em práticas discriminatórias dos humanos,https://oglobo.globo.com/economia/algoritmos-reproduzem-machismo-racismo-por-se-basearem-em-praticas-discriminatorias-dos-humanos-24085081,70 meses atrás,O Globo,0.48475105,0.3695531,0.54920757,True
ONU: algoritmos racistas aumentam discriminação racial por serviços de segurança,https://oglobo.globo.com/celina/onu-algoritmos-racistas-aumentam-discriminacao-racial-por-servicos-de-seguranca-24768880,58 meses atrás,O Globo,0.25775042,0.51744306,0.71069276,True
"Universidade Federal de Minas Gerais - Racismo nas redes sociais é tema de entrevista no programa Expresso 104,5",https://ufmg.br/comunicacao/noticias/racismo-nas-redes-sociais-e-tema-de-entrevista-no-programa-expresso-104-5,60 meses atrás,UFMG - Universidade Federal de Minas Gerais,0.27256942,0.5192901,0.5994363,True
"Impreciso com negros, reconhecimento facial da Amazon é suspenso",https://exame.com/tecnologia/impreciso-com-negros-sistema-de-reconhecimento-facial-da-amazon-e-suspenso/,63 meses atrás,Exame,0.57871854,0.48816803,0.48945278,True
Reconhecimento facial: a banalização de uma tecnologia controversa,https://idec.org.br/idec-na-imprensa/reconhecimento-facial-banalizacao-de-uma-tecnologia-controversa,65 meses atrás,Idec - Instituto de Defesa de Consumidores,0.8575008,0.4397049,0.34797186,True
Qual o impacto da tecnologia de reconhecimento facial na população negra?,https://jornal.usp.br/ciencias/qual-o-impacto-da-tecnologia-de-reconhecimento-facial-na-populacao-negra/,53 meses atrás,Jornal da USP,0.731563,0.6059866,0.43163577,True
O algoritmo e racismo nosso de cada dia,https://piaui.folha.uol.com.br/o-algoritmo-e-racismo-nosso-de-cada-dia/,57 meses atrás,Revista Piauí,0.5735622,0.45421392,0.60719687,True
"'Se você denuncia machismo e racismo, é tratada como louca', diz Timnit Gebru",https://www.bbc.com/portuguese/internacional-58507638,48 meses atrás,BBC,0.20999727,0.45348373,0.6129742,True
Cufa fez cadastramento facial de pessoas em favelas; tecnologia pode promover racismo,https://www.brasildefato.com.br/2021/04/26/cufa-fez-cadastramento-facial-de-pessoas-em-favelas-tecnologia-pode-promover-racismo/,53 meses atrás,Brasil de Fato,0.5683879,0.5556598,0.5897171,True
Huawei volta atrás em patente para identificar etnias em reconhecimento facial,https://www.cnnbrasil.com.br/economia/macroeconomia/huawei-volta-atras-em-patente-para-identificar-etnias-em-reconhecimento-facial/,56 meses atrás,CNN Brasil,0.5537505,0.44185498,0.40169752,True
Racismo algorítmico: a inteligência artificial a serviço da discriminação,https://www.correiobraziliense.com.br/opiniao/2021/01/4902182-racismo-algoritmico-a-inteligencia-artificial-a-servico-da-discriminacao.html,56 meses atrás,Correio Braziliense,0.58782697,0.43760666,0.6492523,True
O uso da fotografia na construção do imaginário social brasileiro,https://www.congressoemfoco.com.br/coluna/14681/o-uso-da-fotografia-na-construcao-do-imaginario-social-brasileiro,53 meses atrás,Congresso em Foco,0.44874263,0.5703504,0.37973788,True
"Precisamos falar sobre algoritmos: manipulação, discriminação e desinformação",https://blogs.oglobo.globo.com/ciencia-matematica/post/precisamos-falar-sobre-algoritmos-manipulacao-discriminacao-e-desinformacao.html,46 meses atrás,Globo,0.5901614,0.22107476,0.47798833,True
Reconhecimento facial cresce no Brasil; vídeo explica como isso afeta você,https://www1.folha.uol.com.br/tec/2021/08/reconhecimento-facial-cresce-no-brasil-entenda-como-isso-afeta-voce.shtml,50 meses atrás,Folha de S.Paulo,0.7542698,0.5189563,0.25159362,True
Efeito de algoritmos racistas pode ser mais devastador do que você imagina,https://www.uol.com.br/tilt/reportagens-especiais/como-os-algoritmos-espalham-racismo/,56 meses atrás,UOL,0.3637181,0.40909883,0.5569167,True
Reconhecimento Facial: Entenda o impacto da Inteligência Artificial na vida da população negra,https://exame.com/esg/reconhecimento-facial-entenda-o-impacto-da-inteligencia-artificial-na-vida-da-populacao-negra/,36 meses atrás,Exame,0.7005348,0.5520756,0.4354558,True
"Reconhecimento facial aprofunda racismo estrutural, dizem pesquisadoras",https://cnte.org.br/noticias/reconhecimento-facial-aprofunda-racismo-estrutural-dizem-pesquisadoras-392f,33 meses atrás,CNTE-CUT,0.68918544,0.575423,0.65813124,True
Câmeras com reconhecimento facial no Recife podem agravar racismo e ameaçar direitos,https://www.brasildefato.com.br/2022/03/21/cameras-com-reconhecimento-facial-no-recife-podem-agravar-racismo-e-ameacar-direitos/,42 meses atrás,Brasil de Fato,0.5714905,0.4949031,0.514346,True
(PDF) Racismo algorítmico: inteligência artificial e discriminação nas redes digitais,https://www.researchgate.net/publication/358278108_Racismo_algoritmico_inteligencia_artificial_e_discriminacao_nas_redes_digitais,44 meses atrás,ResearchGate,0.5564277,0.37348968,0.5509242,True
Racismo algorítmico: Tecnologias de reconhecimento facial se tornam um pesadelo para pessoas negras,https://www.moneytimes.com.br/racismo-algoritmico-tecnologias-de-reconhecimento-facial-se-tornam-um-pesadelo-para-pessoas-negras/,44 meses atrás,Money Times,0.66257584,0.613598,0.60707664,True
"Entenda o racismo algorítmico, que também atinge negros fora das redes",https://www1.folha.uol.com.br/tec/2022/10/entenda-o-racismo-algoritmico-que-tambem-atinge-negros-fora-das-redes.shtml,35 meses atrás,Folha de S.Paulo,0.35340372,0.6125432,0.7088922,True
‘Tire Meu Rosto da Sua Mira’: reconhecimento facial pode ser mais uma ferramenta de violação de direitos,https://almapreta.com.br/sessao/cotidiano/tire-meu-rosto-da-sua-mira-reconhecimento-facial-pode-ser-mais-um-ferramenta-de-violacao-de-direitos/,34 meses atrás,Alma Preta Jornalismo,0.7364396,0.39802358,0.47059506,True
‘As big techs devem responder pelo racismo algorítmico’,https://www.nexojornal.com.br/entrevista/2022/03/26/as-big-techs-devem-responder-pelo-racismo-algoritmico,42 meses atrás,Nexo Jornal,0.38502032,0.4006011,0.5463332,True
Você sabe o que é preconceito algorítmico? Especialistas apontam possíveis razões e soluções para o problema,https://www.ifsudestemg.edu.br/noticias/juizdefora/2022/02/voce-sabe-o-que-e-preconceito-algoritmico-especialistas-apontam-possiveis-razoes-e-solucoes-para-o-problema,42 meses atrás,IF Sudeste MG,0.5534756,0.22900063,0.50167936,True
Avaliar e punir: motoristas e passageiros relatam racismo na Uber,https://www.intercept.com.br/2022/08/10/motoristas-e-passageiros-negros-da-uber-relatam-expulsoes-notas-baixas-xingamentos-e-assedios/,37 meses atrás,Intercept Brasil,0.2114355,0.4427359,0.5420995,True
A influência do racismo estrutural no uso do reconhecimento fotográfico como meio de prova,https://www.conjur.com.br/2022-jan-14/limite-penal-racismo-estrutural-reconhecimento-fotografico-meio-prova/,44 meses atrás,Consultor Jurídico,0.48988608,0.47572064,0.562116,True
Racismo digitalizado: como funciona o preconceito impresso nos algoritmos?,https://www.brasildefato.com.br/2022/02/28/racismo-digitalizado-como-funciona-o-preconceito-impresso-nos-algoritmos/,43 meses atrás,Brasil de Fato,0.45649427,0.39338034,0.58623254,True
Vulnerabilidade digital e discriminação algorítmica - parte 5,https://www.jota.info/opiniao-e-analise/colunas/direito-dos-grupos-vulneraveis/vulnerabilidade-digital-e-discriminacao-algoritmica-parte-5,42 meses atrás,JOTA Info,0.47834647,0.37532702,0.43717957,True
Racismo digital: como as máquinas reproduzem comportamentos humanos,"https://www.em.com.br/app/noticia/diversidade/2022/03/15/noticia-diversidade,1352795/racismo-digital-como-as-maquinas-reproduzem-comportamentos-humanos.shtml",42 meses atrás,Estado de Minas,0.39986175,0.43039486,0.5135826,True
Neurodireitos no Brasil: uma questão constitucional,https://www.jota.info/opiniao-e-analise/artigos/neurodireitos-no-brasil-uma-questao-constitucional,37 meses atrás,JOTA Info,0.221393,0.65102,0.43249196,True
“Smart Sampa”: entenda a polêmica do edital de monitoramento facial em São Paulo,https://olhardigital.com.br/2022/11/30/pro/smart-sampa-entenda-a-polemica-do-edital-de-monitoramento-facial-em-sao-paulo/,34 meses atrás,Olhar Digital,0.6221138,0.46613038,0.3775018,True
"Reconhecimento facial endossa preconceito algorítmico, afirmam especialistas",https://dplnews.com/reconhecimento-facial-endossa-preconceito-algoritmico-afirmam-especialistas/,27 meses atrás,DPL News,0.7602727,0.33955106,0.4688998,True
Reconhecimento facial e o racismo na segurança pública do País,https://summitmobilidade.estadao.com.br/compartilhando-o-caminho/reconhecimento-facial-e-o-racismo-na-seguranca-publica-do-pais/,27 meses atrás,Summit Mobilidade,0.5598089,0.4986353,0.6146075,True
"Com mais de mil prisões na BA, sistema de reconhecimento facial é criticado por 'racismo algorítmico'; inocente ficou preso por 26 dias",https://g1.globo.com/ba/bahia/noticia/2023/09/01/com-mais-de-mil-prisoes-na-ba-sistema-de-reconhecimento-facial-e-criticado-por-racismo-algoritmico-inocente-ficou-preso-por-26-dias.ghtml,25 meses atrás,G1,0.5027486,0.37615743,0.5214069,True
Artigo defende diretrizes para produção e uso de reconhecimento facial sem distorções raciais,https://www.cnj.jus.br/artigo-defende-diretrizes-para-producao-e-uso-de-reconhecimento-facial-sem-distorcoes-raciais/,24 meses atrás,Portal CNJ,0.7848697,0.54567873,0.50649107,True
Reconhecimento facial: prisões no Carnaval reacendem o debate de uma tecnologia com altas taxas de erros,https://revistaafirmativa.com.br/reconhecimento-facial-prisoes-no-carnaval-reacendem-o-debate-de-uma-tecnologia-com-altas-taxas-de-erros/,31 meses atrás,Revista Afirmativa,0.5978866,0.35117367,0.46430945,True
SP: Câmera de identificação facial é vetada por risco de prática racista [18/05/2023],https://noticias.uol.com.br/politica/ultimas-noticias/2023/05/18/tribunal-suspense-cameras-reconhecimento-facial-sp.htm,28 meses atrás,UOL Notícias,0.73498005,0.59459543,0.5861006,True
STJ absolve homem negro que foi condenado com base só em reconhecimento facial,https://www.jota.info/justica/stj-absolve-homem-negro-que-foi-condenado-com-base-so-em-reconhecimento-facial,28 meses atrás,JOTA Info,0.38996822,0.4742484,0.4638471,True
A Inteligência Artificial é racista? Instituto lança campanha e alerta,https://desinformante.com.br/inteligencia-artificial-racista-campanha/,23 meses atrás,desinformante,0.62984836,0.42040253,0.5575348,True
Inteligência Artificial: o que é racismo algorítmico,https://outraspalavras.net/outrasaude/para-entender-o-que-e-racismo-algoritmico/,29 meses atrás,Outras Palavras,0.72508067,0.41543043,0.5559343,True
'O que essa tecnologia está fazendo com a história?': artistas negras apontam viés racista em inteligência artificial,https://oglobo.globo.com/cultura/noticia/2023/07/09/o-que-essa-tecnologia-esta-fazendo-com-a-historia-artistas-negras-apontam-vies-racista-em-inteligencia-artificial.ghtml,26 meses atrás,O Globo,0.4299139,0.5732776,0.5154389,True
"Inteligência artificial pode perpetuar o racismo, diz diretora da DataSphere",https://www.jota.info/jotinhas/inteligencia-artificial-pode-perpetuar-o-racismo-diz-diretora-da-datasphere,29 meses atrás,JOTA Info,0.54752296,0.3990617,0.5443793,True
"Regulação da inteligência artificial deve prever punição e reparação por discriminação ou fake news, diz ministro do STJ",https://oglobo.globo.com/economia/tecnologia/noticia/2023/03/regulacao-da-inteligencia-artificial-deve-prever-punicao-e-reparacao-por-discriminacao-ou-fake-news-diz-ministro-do-stj.ghtml,30 meses atrás,O Globo,0.4846497,0.17650402,0.45316094,True
Colonialismo Digital: os avanços tecnológicos e racismo no algoritmo – Parte 2,https://www.brasildefato.com.br/colunista/ana-dindara/2023/01/30/colonialismo-digital-os-avancos-tecnologicos-e-racismo-no-algoritmo-parte-2/,32 meses atrás,Brasil de Fato,0.40918028,0.41276693,0.4532299,True
Foi presa! IA confunde mulher com foragida da Justiça em Aracaju,https://olhardigital.com.br/2023/11/16/pro/foi-presa-ia-confunde-mulher-com-foragida-da-justica-em-aracaju/,22 meses atrás,Olhar Digital,0.3079091,0.40640658,0.60029054,True
Erro em reconhecimento facial constrange psicóloga em conferência,https://defensoria.rj.def.br/noticia/detalhes/29955-Erro-em-reconhecimento-facial-constrange-psicologa-em-conferencia,14 meses atrás,Defensoria Pública do Rio de Janeiro,0.6803212,0.33397117,0.4152112,True
Reconhecimento facial: erros expõem falta de transparência e viés racista,https://noticias.uol.com.br/cotidiano/ultimas-noticias/2024/04/28/reconhecimento-facial-erros-falta-de-transparencia.htm,17 meses atrás,UOL Notícias,0.7058284,0.5435897,0.5955194,True
Reconhecimento facial e os riscos do racismo algorítmico,https://cj.estrategia.com/portal/reconhecimento-facial-e-os-riscos-do-racismo-algoritmico/,20 meses atrás,Estratégia Carreira Jurídica,0.74029,0.50694776,0.5734403,True
Sistema de reconhecimento facial para prender tem viés racista e gera erros,https://www.conjur.com.br/2024-jan-15/sistema-de-reconhecimento-facial-para-prender-tem-vies-racista-e-gera-erros/,20 meses atrás,Consultor Jurídico,0.6343305,0.4693141,0.5942879,True
Inteligência artificial: mulheres negras sofrem mais erros em abordagens de reconhecimento facial do que brancos,https://g1.globo.com/podcast/o-assunto/noticia/2024/02/15/inteligencia-artificial-mulheres-negras-sofrem-mais-erros-em-abordagens-de-reconhecimento-facial-do-que-brancos.ghtml,19 meses atrás,G1,0.62236524,0.50021255,0.44346413,True
Reconhecimento facial: um filme de terror para os negros brasileiros,https://www.metropoles.com/colunas/rodrigo-franca/reconhecimento-facial-um-filme-de-terror-para-os-negros-brasileiros,17 meses atrás,Metrópoles,0.66761065,0.68122125,0.49731314,True
"Reconhecimento facial têm alto índice de erro e viés racista e transfóbico, dizem especialistas",https://ponte.org/reconhecimento-facial-tem-alto-indice-de-erro-e-vies-racista-e-transfobico-dizem-especialistas/,11 meses atrás,Ponte Jornalismo,0.633865,0.45306548,0.46530092,True
Reconhecimento facial nos estádios é aderido por mais da metade da Série A do Brasileirão,https://www.estadao.com.br/esportes/futebol/reconhecimento-facial-nos-estadios-e-aderido-por-mais-da-metade-da-serie-a-do-brasileirao/,17 meses atrás,Estadão,0.7218543,0.5093674,0.26708275,True
"Racismo, inteligência artificial e discriminação",https://www.sescsp.org.br/editorial/racismo-inteligencia-artificial-e-discriminacao/,19 meses atrás,Sesc São Paulo,0.60424036,0.48103517,0.7076793,True
O que é racismo algorítmico?,https://www.institutoclaro.org.br/cidadania/nossas-novidades/podcasts/o-que-e-racismo-algoritmico/,16 meses atrás,Portal do Instituto Claro,0.5690623,0.48960853,0.6698312,True
Servidora pública é confundida com foragida da justiça por sistema de reconhecimento facial da polícia do RJ,https://g1.globo.com/rj/rio-de-janeiro/noticia/2024/07/08/mulher-e-confundida-com-foragida-da-justica-por-sistema.ghtml,14 meses atrás,G1,0.49142456,0.2527295,0.41541082,True
Erros em série expõem fragilidade do reconhecimento facial como ferramenta de combate ao crime,https://www.cartacapital.com.br/tecnologia/erros-em-serie-expoem-fragilidade-do-reconhecimento-facial-como-ferramenta-de-combate-ao-crime/,17 meses atrás,CartaCapital,0.6103359,0.2723658,0.47618926,True
Livro discute racismo em algoritmos e ferramentas de redes sociais,https://almapreta.com.br/sessao/agenda/livro-discute-racismo-em-algoritmos-e-ferramentas-de-redes-sociais/,17 meses atrás,Alma Preta Jornalismo,0.39838505,0.4850083,0.61370885,True
Mulher é confundida com foragida por sistema facial da PM: 'Racismo',https://noticias.uol.com.br/cotidiano/ultimas-noticias/2024/07/11/reconhecimento-facial-confunde-servidora-publica-com-foragida.htm,14 meses atrás,UOL Notícias,0.5790772,0.36183727,0.4060746,True
Você sabia que IAs podem ser racistas? Entenda como acontece a discriminação por algoritmos,https://epocanegocios.globo.com/inteligencia-artificial/noticia/2024/03/voce-sabia-que-ias-podem-ser-racistas-entenda-como-acontece-a-discriminacao-por-algoritmos.ghtml,18 meses atrás,Época Negócios,0.51352435,0.2921563,0.49227822,True
Racismo tecnológico: a discriminação hi-tech e ampliada,https://www.correiobraziliense.com.br/opiniao/2024/03/6827508-racismo-tecnologico-a-discriminacao-hi-tech-e-ampliada.html,18 meses atrás,Correio Braziliense,0.28166944,0.5036465,0.7087177,True
Rogério Carvalho critica reconhecimento facial da SSP após mais um jovem negro ser confundido com criminoso,https://horanews.net/rogerio-carvalho-critica-reconhecimento-facial-da-ssp-apos-mais-um-jovem-negro-ser-confundido-com-criminoso/,17 meses atrás,Hora News – Sergipe,0.637285,0.44575834,0.37422478,True
Edições Sesc lançam Racismo algorítmico: inteligência artificial e discriminação nas redes digitais,https://esginside.com.br/2024/04/05/edicoes-sesc-lancam-racismo-algoritmico-inteligencia-artificial-e-discriminacao-nas-redes-digitais/,18 meses atrás,ESG Inside,0.5258841,0.3745389,0.54631513,True
Edições Sesc lançam Racismo algorítmico: inteligência artificial e discriminação nas redes digitais,https://esginside.com.br/2024/04/05/edicoes-sesc-lancam-racismo-algoritmico-inteligencia-artificial-e-discriminacao-nas-redes-digitais/,18 meses atrás,ESG Inside,0.5258841,0.3745389,0.54631513,True
Finalmente lançaram um app de reconhecimento facial que não é racista,https://www.vice.com/pt/article/finalmente-lancaram-um-app-de-reconhecimento-facial-que-nao-e-racista/,87 meses atrás,VICE,0.718187,0.45281896,0.38106388,True
Google conserta seu algoritmo “racista” apagando os gorilas,https://brasil.elpais.com/brasil/2018/01/14/tecnologia/1515955554_803955.html,92 meses atrás,El País Brasil,0.32818824,0.40661943,0.5140517,True
Cerca de 90% das pessoas presas com uso de reconhecimento facial são negras,https://www.brasildefato.com.br/2019/11/27/cerca-de-90-das-pessoas-presas-com-uso-de-reconhecimento-facial-sao-negras/,70 meses atrás,Brasil de Fato,0.5058036,0.6176588,0.46994635,True
"Exclusivo: levantamento revela que 90,5% dos presos por monitoramento facial no Brasil são negros",https://www.intercept.com.br/2019/11/21/presos-monitoramento-facial-brasil-negros/,70 meses atrás,Intercept Brasil,0.4452616,0.57366,0.4822036,True
RACISMO ALGORÍTMICO: inteligência artificial e discriminação nas redes digitais,https://www.sescsp.org.br/editorial/racismo-algoritmico-inteligencia-artificial-e-discriminacao-nas-redes-digitais/,76 meses atrás,Sesc São Paulo,0.5691682,0.4203177,0.5816519,True
Reino Unido usa reconhecimento facial ‘racista’ em passaportes,https://olhardigital.com.br/2019/10/10/noticias/reino-unido-usa-reconhecimento-facial-racista-em-passaportes/,71 meses atrás,Olhar Digital,0.55976677,0.4502834,0.53291035,True
Entenda o racismo por trás dos filtros do FaceApp e de outras tecnologias,https://ndmais.com.br/tecnologia/entenda-o-racismo-por-tras-dos-filtros-do-faceapp-e-de-outras-tecnologias/,74 meses atrás,ND Mais,0.5385467,0.51258576,0.620131,True
Como a China usa inteligência artificial para identificar uma minoria,https://www.gazetadopovo.com.br/mundo/china-usa-inteligencia-artificial-para-identificar-minoria/,77 meses atrás,Gazeta do Povo,0.50370693,0.38382187,0.40581903,True
Algoritmos reproduzem machismo e racismo por se basearem em práticas discriminatórias dos humanos,https://oglobo.globo.com/economia/algoritmos-reproduzem-machismo-racismo-por-se-basearem-em-praticas-discriminatorias-dos-humanos-24085081,70 meses atrás,O Globo,0.48475102,0.3695531,0.54920757,True
"Racismo velado? Além de envelhecer, FaceApp embranquece rostos negros",https://vermelho.org.br/2019/08/04/racismo-velado-alem-de-envelhecer-faceapp-embranquece-rostos-negros/,74 meses atrás,Vermelho,0.6737648,0.7064254,0.6066948,True
“Racismo algorítmico”: pesquisador mostra como os algoritmos podem discriminar,https://www.rfi.fr/br/brasil/20190806-racismo-algoritmico-pesquisador-mostra-como-os-algoritmos-podem-discriminar,74 meses atrás,RFI,0.67061025,0.23322813,0.4356444,True
Artigo | O racismo que estrutura as tecnologias digitais de informação e comunicação,https://www.brasildefato.com.br/2019/12/03/artigo-or-o-racismo-que-estrutura-as-tecnologias-digitais-de-informacao-e-comunicacao/,70 meses atrás,Brasil de Fato,0.36500993,0.4951954,0.57943916,True
Pesquise 'tranças bonitas' e 'tranças feias' no Google: um caso de racismo algorítmico,https://blogs.oglobo.globo.com/ancelmo/post/pesquise-trancas-bonitas-e-trancas-feias-no-google-um-caso-de-racismo-algoritmico.html,75 meses atrás,Globo,0.3533216,0.42149845,0.52279973,True
Artigo | Políticas de comunicação e racismo 18 anos após Declaração de Durban,https://www.brasildefato.com.br/2019/12/10/artigo-or-politicas-de-comunicacao-e-racismo-18-anos-apos-declaracao-de-durban/,69 meses atrás,Brasil de Fato,0.2313771,0.5273094,0.61244625,True
Sistema de I.A. falha em identificar pessoas não brancas e universidade desiste de usar reconhecimento facial,https://epocanegocios.globo.com/Tecnologia/noticia/2020/02/racismo-em-i-leva-universidade-desistir-de-reconhecimento-facial-no-campus.html,67 meses atrás,Época Negócios,0.5179635,0.4138389,0.44959915,True
"O reconhecimento facial é racista? Uma questão para IBM, Microsoft e Amazon",https://neofeed.com.br/inovacao/o-reconhecimento-facial-e-racista-uma-questao-para-ibm-microsoft-e-amazon/,63 meses atrás,NeoFeed,0.7197056,0.50104624,0.57063985,True
"Impreciso com negros, reconhecimento facial da Amazon é suspenso",https://exame.com/tecnologia/impreciso-com-negros-sistema-de-reconhecimento-facial-da-amazon-e-suspenso/,63 meses atrás,Exame,0.57871854,0.48816803,0.48945278,True
"Universidade Federal de Minas Gerais - Racismo nas redes sociais é tema de entrevista no programa Expresso 104,5",https://ufmg.br/comunicacao/noticias/racismo-nas-redes-sociais-e-tema-de-entrevista-no-programa-expresso-104-5,60 meses atrás,UFMG - Universidade Federal de Minas Gerais,0.27256942,0.5192901,0.5994363,True
ONU: algoritmos racistas aumentam discriminação racial por serviços de segurança,https://oglobo.globo.com/celina/onu-algoritmos-racistas-aumentam-discriminacao-racial-por-servicos-de-seguranca-24768880,58 meses atrás,O Globo,0.25775045,0.51744306,0.71069276,True
Homem negro é preso injustamente por causa de reconhecimento facial defeituoso,https://www.estadao.com.br/link/homem-negro-e-preso-injustamente-por-causa-de-reconhecimento-facial-defeituoso/,63 meses atrás,Estadão,0.54023695,0.56354165,0.4733256,True
Usuários acusam Twitter de racismo por priorizar fotos de brancos a negros,https://www.metropoles.com/entretenimento/usuarios-acusam-twitter-de-racismo-por-priorizar-fotos-de-brancos-a-negros,60 meses atrás,Metrópoles,0.27064347,0.47241247,0.5383214,True
