titulo,link,data_publicacao,fonte,sim_tecnologia,sim_grupo,sim_impacto,relevante_semantico
Entidades pedem que CNJ investigue juíza que acatou prisão de jovens negros acusados de roubo de carro em Diadema,https://g1.globo.com/sp/sao-paulo/noticia/2022/04/05/entidades-pedem-que-cnj-investigue-juiza-que-acatou-prisao-de-jovens-negros-acusados-de-roubo-de-carro-em-diadema.ghtml,42 meses atrás,G1,0.06348965,0.3635433,0.36059946,False
"Com mais de mil prisões na BA, sistema de reconhecimento facial é criticado por 'racismo algorítmico'; inocente ficou preso por 26 dias",https://g1.globo.com/ba/bahia/noticia/2023/09/01/com-mais-de-mil-prisoes-na-ba-sistema-de-reconhecimento-facial-e-criticado-por-racismo-algoritmico-inocente-ficou-preso-por-26-dias.ghtml,25 meses atrás,G1,0.50274855,0.37615743,0.5214069,True
Tecnologia de Reconhecimento Facial e Segurança Pública nas Capitai...,https://journals.openedition.org/cs/8111,32 meses atrás,OpenEdition Journals,0.6648688,0.36070436,0.39996785,False
Juiz suspende compra de câmeras com reconhecimento facial em SP,https://www.migalhas.com.br/quentes/386804/juiz-suspende-compra-de-cameras-com-reconhecimento-facial-em-sp,28 meses atrás,Migalhas,0.42786074,0.22300488,0.21023306,False
Reconhecimento facial está presente em todos os estados do Brasil,https://agenciabrasil.ebc.com.br/geral/noticia/2023-08/reconhecimento-facial-esta-presente-em-todos-os-estados-do-brasil,25 meses atrás,Agência Brasil,0.7565599,0.5451819,0.20095208,True
"Erros no reconhecimento de pessoas presas recaem sobre negros, diz estudo",https://www.cnj.jus.br/erros-no-reconhecimento-de-pessoas-presas-recaem-sobre-negros-diz-estudo/,29 meses atrás,Portal CNJ,0.31276873,0.6940916,0.56946844,True
Riscos decorrentes do reconhecimento facial em espaços públicos,https://www.conjur.com.br/2023-abr-05/escritos-mulher-riscos-decorrentes-reconhecimento-facial-espacos-publicos/,30 meses atrás,Consultor Jurídico,0.8310133,0.36308432,0.308849,False
Reconhecimento facial e o racismo na segurança pública do País,https://summitmobilidade.estadao.com.br/compartilhando-o-caminho/reconhecimento-facial-e-o-racismo-na-seguranca-publica-do-pais/,27 meses atrás,Summit Mobilidade,0.5598089,0.4986353,0.6146075,True
RJ: Jovem negro acusado por reconhecimento facial é inocentado pela terceira vez,https://www.brasildefato.com.br/2023/10/06/rj-jovem-negro-acusado-por-reconhecimento-facial-e-inocentado-pela-terceira-vez/,24 meses atrás,Brasil de Fato,0.5273109,0.54992443,0.49553466,True
Reconhecimento facial: prisões no Carnaval reacendem o debate de uma tecnologia com altas taxas de erros,https://revistaafirmativa.com.br/reconhecimento-facial-prisoes-no-carnaval-reacendem-o-debate-de-uma-tecnologia-com-altas-taxas-de-erros/,31 meses atrás,Revista Afirmativa,0.5978866,0.35117367,0.46430945,True
Minority Report? Reconhecimento facial anticrime em SP levanta debate,"https://www.terra.com.br/byte/minority-report-reconhecimento-facial-anticrime-em-sp-levanta-debate,02d91ea1d3dbe0f1c5afb6e00ecbac13fikg5met.html",31 meses atrás,Terra,0.6823062,0.504521,0.50588787,True
"Chamada por reconhecimento facial é pior do que a manual, dizem 82% dos(as) educadores(as) do Paraná",https://appsindicato.org.br/chamada-por-reconhecimento-facial-e-pior-do-que-a-manual-dizem-82-dosas-educadoresas-do-parana/,25 meses atrás,APP-Sindicato,0.4678332,0.35280448,0.27899534,False
"É inaceitável que uma pessoa negra passe dias presa por erro tecnológico, diz intelectual americana",https://www1.folha.uol.com.br/tec/2023/12/e-inaceitavel-que-uma-pessoa-negra-passe-dias-presa-por-erro-tecnologico-diz-intelectual-americana.shtml,21 meses atrás,Folha de S.Paulo,0.20136416,0.5413543,0.4527628,True
A Inteligência Artificial é racista? Instituto lança campanha e alerta,https://desinformante.com.br/inteligencia-artificial-racista-campanha/,23 meses atrás,desinformante,0.6298483,0.42040253,0.5575348,True
Representatividade das pessoas negras no mercado consumidor,https://seudireito.proteste.org.br/representatividade-das-pessoas-negras-no-mercado-consumidor/,28 meses atrás,www.proteste.org.br,0.30318415,0.7827855,0.5518636,True
Maior presença de negros no país reflete reconhecimento racial,https://agenciabrasil.ebc.com.br/geral/noticia/2023-12/maior-presenca-de-negros-no-pais-reflete-reconhecimento-racial,21 meses atrás,Agência Brasil,0.2808565,0.78099877,0.6943142,True
"Aos negros, nenhum direito","https://www.terra.com.br/nos/aos-negros-nenhum-direito,cef668a1b9efb65962a58ddf8b2f8a633gazcftf.html",32 meses atrás,Terra,0.29304636,0.7987712,0.7143755,True
"Grávida e presa por engano: quem é a mulher acusada de roubo por erro em tecnologia de reconhecimento facial, nos EUA",https://oglobo.globo.com/mundo/epoca/noticia/2023/08/07/gravida-e-presa-por-engano-quem-e-a-mulher-acusada-de-roubo-por-erro-em-tecnologia-de-reconhecimento-facial-nos-eua.ghtml,26 meses atrás,O Globo,0.5582539,0.3221184,0.577334,True
Ativistas negras cobram mais representatividade e ação do Estado,https://agenciabrasil.ebc.com.br/direitos-humanos/noticia/2023-11/ativistas-negras-cobram-mais-representatividade-e-acao-do-estado,22 meses atrás,Agência Brasil,0.13564295,0.69183,0.48914868,True
"Após ter imagem gerada por inteligência artificial com uma arma em favela, deputada do Rio denuncia: 'racismo algorítmico'",https://oglobo.globo.com/rio/noticia/2023/10/26/apos-ter-imagem-gerada-por-inteligencia-artificial-com-uma-arma-em-favela-deputada-do-rio-denuncia-racismo-algoritmico.ghtml,23 meses atrás,O Globo,0.5682688,0.42573187,0.48367202,True
Justiça libera edital de câmeras com reconhecimento facial em SP,https://agenciabrasil.ebc.com.br/justica/noticia/2023-05/justica-libera-edital-de-cameras-com-reconhecimento-facial-em-sp,28 meses atrás,Agência Brasil,0.6078419,0.29485264,0.37743866,False
"Grávida e presa por engano: quem é a mulher acusada de roubo por erro em tecnologia de reconhecimento facial, nos EUA",https://oglobo.globo.com/mundo/epoca/noticia/2023/08/07/gravida-e-presa-por-engano-quem-e-a-mulher-acusada-de-roubo-por-erro-em-tecnologia-de-reconhecimento-facial-nos-eua.ghtml,26 meses atrás,O Globo,0.55825377,0.32211843,0.57733405,True
Prefeitura de SP retoma programa de reconhecimento facial e dobra câmeras com biometria,https://exame.com/brasil/prefeitura-de-sp-retoma-programa-de-reconhecimento-facial-e-dobra-cameras-com-biometria/,28 meses atrás,Exame,0.6871514,0.2696009,0.25605255,False
Justiça libera edital de câmeras com reconhecimento facial em SP,https://agenciabrasil.ebc.com.br/justica/noticia/2023-05/justica-libera-edital-de-cameras-com-reconhecimento-facial-em-sp,28 meses atrás,Agência Brasil,0.60784185,0.29485267,0.37743875,False
"Após ter imagem gerada por inteligência artificial com uma arma em favela, deputada do Rio denuncia: 'racismo algorítmico'",https://oglobo.globo.com/rio/noticia/2023/10/26/apos-ter-imagem-gerada-por-inteligencia-artificial-com-uma-arma-em-favela-deputada-do-rio-denuncia-racismo-algoritmico.ghtml,23 meses atrás,O Globo,0.5682688,0.42573187,0.48367202,True
"Encontro sobre Juventudes Negras e Segurança Pública, realizado pelo Instituto Odara, é marcado por reflexões, denúncias e organização política jovem",https://institutoodara.org.br/encontro-sobre-juventudes-negras-e-seguranca-publica-realizado-pelo-instituto-odara-e-marcado-por-reflexoes-denuncias-e-organizacao-politica-jovem/,22 meses atrás,Odara - Instituto da Mulher Negra,0.22567202,0.5332532,0.41353104,True
Representatividade das pessoas negras no mercado consumidor,https://seudireito.proteste.org.br/representatividade-das-pessoas-negras-no-mercado-consumidor/,28 meses atrás,www.proteste.org.br,0.30318415,0.7827855,0.5518636,True
"Curitiba usa reconhecimento facial como ferramenta na segurança pública sem ter regulação específica: 'Sociedade de controle', critica especialista",https://g1.globo.com/pr/parana/noticia/2023/10/02/curitiba-usa-reconhecimento-facial-como-ferramenta-na-seguranca-publica-sem-ter-regulacao-especifica-sociedade-de-controle-critica-especialista.ghtml,24 meses atrás,G1,0.6524755,0.3761487,0.32199508,False
Promotoria abre inquérito para investigar programa de reconhecimento facial em SP,https://www1.folha.uol.com.br/cotidiano/2023/01/promotoria-abre-inquerito-para-investigar-programa-de-reconhecimento-facial-em-sp.shtml,32 meses atrás,Folha de S.Paulo,0.72718513,0.28468508,0.18183094,False
"Inocentado anteriormente, homem é acusado de roubo de novo por reconhecimento facial",https://noticiapreta.com.br/homem-negro-roubo-econheciemto-facial/,29 meses atrás,Notícia Preta,0.42853552,0.15635537,0.49189195,True
Prova comentada Direito Processual Penal TRF 1 Juiz,https://cj.estrategia.com/portal/prova-comentada-direito-processual-penal-trf-1-juiz/,26 meses atrás,Estratégia Carreira Jurídica,0.26833522,0.3664552,0.66005486,False
Tecnologias biométricas: os dilemas do reconhecimento facial nos estádios,https://theconversation.com/tecnologias-biometricas-os-dilemas-do-reconhecimento-facial-nos-estadios-238043,12 meses atrás,The Conversation,0.74109864,0.3585208,0.28752726,False
Erro em reconhecimento facial constrange psicóloga em conferência,https://defensoria.rj.def.br/noticia/detalhes/29955-Erro-em-reconhecimento-facial-constrange-psicologa-em-conferencia,14 meses atrás,Defensoria Pública do Rio de Janeiro,0.6803212,0.33397117,0.4152112,True
Tecnologias de reconhecimento racial: qual face se busca criminalizar?,https://diplomatique.org.br/tecnologias-de-reconhecimento-racial-qual-face-se-busca-criminalizar/,15 meses atrás,Diplomatique,0.37954032,0.52860713,0.6293113,True
Sistema de reconhecimento facial para prender tem viés racista e gera erros,https://mpmt.mp.br/portalcao/news/1217/134418/sistema-de-reconhecimento-facial-para-prender-tem-vies-racista-e-gera-erros/112,20 meses atrás,Ministério Público do Estado de Mato Grosso,0.6343305,0.469314,0.5942879,True
Inconformidade do reconhecimento facial no contexto das garantias de direitos,https://www.conjur.com.br/2024-out-16/inconformidade-do-reconhecimento-facial-no-contexto-das-garantias-de-direitos/,11 meses atrás,Consultor Jurídico,0.771847,0.36868957,0.44258058,True
Reconhecimento facial e a segurança pública para poucos,https://www.jota.info/opiniao-e-analise/colunas/ia-regulacao-democracia/reconhecimento-facial-e-a-seguranca-publica-para-poucos,14 meses atrás,JOTA Info,0.74738497,0.3809345,0.4225074,True
O racismo agravado pelo uso de câmeras e IA na segurança pública,https://www.cartacapital.com.br/opiniao/o-racismo-agravado-pelo-uso-de-cameras-e-ia-na-seguranca-publica/,14 meses atrás,CartaCapital,0.3652002,0.44558817,0.5306459,True
Comissão promove debate sobre o uso de ferramentas de reconhecimento facial no combate ao crime,https://www.camara.leg.br/noticias/1058042-comissao-promove-debate-sobre-o-uso-de-ferramentas-de-reconhecimento-facial-no-combate-ao-crime/,16 meses atrás,Portal da Câmara dos Deputados,0.5941174,0.269778,0.29700863,False
Uso do reconhecimento facial preocupa entidades,https://agenciabrasil.ebc.com.br/direitos-humanos/noticia/2024-01/uso-do-reconhecimento-facial-preocupa-entidades,20 meses atrás,Agência Brasil,0.87074256,0.369283,0.3253262,False
Reconhecimento facial: erros expõem falta de transparência e viés racista,https://noticias.uol.com.br/cotidiano/ultimas-noticias/2024/04/28/reconhecimento-facial-erros-falta-de-transparencia.htm,17 meses atrás,UOL Notícias,0.7058284,0.5435897,0.59551936,True
Os riscos do Reconhecimento Facial no Brasil,https://outraspalavras.net/outrasmidias/os-riscos-do-reconhecimento-facial-no-brasil/,13 meses atrás,Outras Palavras,0.7406508,0.5754057,0.2997699,True
CARTA ABERTA: em defesa de uma legislação brasileira de inteligência artificial que proteja direitos,https://fasubra.org.br/geral/carta-aberta-em-defesa-de-uma-legislacao-brasileira-de-inteligencia-artificial-que-proteja-direitos/,14 meses atrás,Fasubra Sindical,0.5007014,0.5607377,0.45237893,True
Inteligência artificial: mulheres negras sofrem mais erros em abordagens de reconhecimento facial do que brancos,https://g1.globo.com/podcast/o-assunto/noticia/2024/02/15/inteligencia-artificial-mulheres-negras-sofrem-mais-erros-em-abordagens-de-reconhecimento-facial-do-que-brancos.ghtml,19 meses atrás,G1,0.62236524,0.50021255,0.44346413,True
Mulheres negras sofrem mais erros em abordagens de reconhecimento facial do que brancos,http://nosmulheresdaperiferia.com.br/mulheres-negras-sofrem-mais-erros-em-abordagens-de-reconhecimento-facial-do-que-brancos/,19 meses atrás,"Nós, mulheres da periferia",0.56230575,0.5406207,0.46240902,True
"Reconhecimento facial têm alto índice de erro e viés racista e transfóbico, dizem especialistas",https://ponte.org/reconhecimento-facial-tem-alto-indice-de-erro-e-vies-racista-e-transfobico-dizem-especialistas/,11 meses atrás,Ponte Jornalismo,0.633865,0.4530655,0.46530092,True
Erros em série expõem fragilidade do reconhecimento facial como ferramenta de combate ao crime,https://www.cartacapital.com.br/tecnologia/erros-em-serie-expoem-fragilidade-do-reconhecimento-facial-como-ferramenta-de-combate-ao-crime/,17 meses atrás,CartaCapital,0.6103359,0.2723658,0.47618926,True
G20 Social: racismos algorítmico e ambiental são destaque no 1º dia,https://agenciabrasil.ebc.com.br/direitos-humanos/noticia/2024-11/g20-social-racismos-algoritmico-e-ambiental-sao-destaque-no-1o-dia,10 meses atrás,Agência Brasil,0.31610197,0.4930973,0.60150635,True
Mulher é confundida com foragida por sistema facial da PM: 'Racismo',https://noticias.uol.com.br/cotidiano/ultimas-noticias/2024/07/11/reconhecimento-facial-confunde-servidora-publica-com-foragida.htm,14 meses atrás,UOL Notícias,0.5790772,0.36183727,0.4060746,True
Consciência Negra: decisões do STF contribuem para combater o racismo e promover a equidade racial,https://noticias.stf.jus.br/postsnoticias/consciencia-negra-decisoes-do-stf-contribuem-para-combater-o-racismo-e-promover-a-equidade-racial/,10 meses atrás,stf noticias,0.24251452,0.7201698,0.69570327,True
Estudo vê violação em reconhecimento facial de crianças nos estádios,https://www.cartacapital.com.br/sociedade/estudo-ve-violacao-em-reconhecimento-facial-de-criancas-nos-estadios/,13 meses atrás,CartaCapital,0.5291432,0.29611197,0.38590503,False
"Abordagens por reconhecimento facial têm 10% de falsos positivos, diz PM na Alerj",https://www.brasildefato.com.br/2024/09/04/abordagens-por-reconhecimento-facial-tem-10-de-falsos-positivos-diz-pm-na-alerj/,13 meses atrás,Brasil de Fato,0.6975233,0.32764405,0.5187399,True
Reconhecimento facial: um filme de terror para os negros brasileiros,https://www.metropoles.com/colunas/rodrigo-franca/reconhecimento-facial-um-filme-de-terror-para-os-negros-brasileiros,17 meses atrás,Metrópoles,0.6676107,0.68122125,0.49731314,True
"Prisões por reconhecimento facial avançam pelo país, mas erros em série desafiam tecnologia de combate ao crime",https://oglobo.globo.com/brasil/noticia/2024/01/05/prisoes-por-reconhecimento-facial-avancam-pelo-pais-mas-erros-em-serie-desafiam-tecnologia-de-combate-ao-crime.ghtml,21 meses atrás,O Globo,0.49340254,0.29608068,0.5679298,True
Cresce uso de reconhecimento facial em grandes eventos no Brasil,https://desinformante.com.br/reconhecimento-facial-eventos/,13 meses atrás,desinformante,0.73853874,0.54234153,0.26405153,True
Jovens negros carregam traumas de reconhecimento fotográfico injusto,https://agenciabrasil.ebc.com.br/direitos-humanos/noticia/2024-09/jovens-negros-carregam-traumas-de-reconhecimento-fotografico-injusto,12 meses atrás,Agência Brasil,0.4641828,0.5937208,0.47940868,True
"Reconhecimento facial nos estádios apresenta riscos para crianças e adolescentes, aponta estudo",https://www.brasildefato.com.br/2024/08/27/reconhecimento-facial-nos-estadios-apresenta-riscos-para-criancas-e-adolescentes-aponta-estudo/,13 meses atrás,Brasil de Fato,0.68342566,0.2740902,0.26620883,False
Projeto de Lei n. 2338/2023: Por uma regulação de Inteligência Artificial que defenda direitos!,https://direitosnarede.org.br/2024/06/18/projeto-de-lei-n-2338-2023/,15 meses atrás,Coalizão Direitos na Rede,0.61078733,0.27472413,0.54415464,True
Reconhecimento facial no setor privado como mecanismo de prevenção a fraudes,https://www.conjur.com.br/2024-ago-24/reconhecimento-facial-no-setor-privado-como-mecanismo-de-prevencao-a-fraudes/,13 meses atrás,Consultor Jurídico,0.6021118,0.21915914,0.4354525,True
"Aposta contra o crime, reconhecimento facial se espalha pelo país",https://valor.globo.com/brasil/noticia/2024/03/19/aposta-contra-o-crime-reconhecimento-facial-se-espalha-pelo-pais.ghtml,18 meses atrás,Valor Econômico,0.7052591,0.3486541,0.38157633,False
"Reconhecimento facial e biométrico de crianças nos estádios viola o ECA, diz pesquisa",https://almapreta.com.br/sessao/cotidiano/reconhecimento-facial-e-biometrico-de-criancas-nos-estadios-viola-o-eca-diz-pesquisa/,13 meses atrás,Alma Preta Jornalismo,0.64310473,0.31225327,0.2988937,False
Brasil na contramão: PL de IA permite uso de armas autônomas,https://desinformante.com.br/ia-armas-autonomas/,16 meses atrás,desinformante,0.387841,0.5108936,0.24579512,False
"Reconhecimento policial: sem protocolo, polícias do Rio usam câmeras e cometem erros",https://apublica.org/2024/06/reconhecimento-policial-sem-protocolo-policias-do-rio-usam-cameras-e-cometem-erros/,15 meses atrás,Agência Pública,0.33418426,0.32054603,0.39297366,False
Olho vivo nas câmeras: o avanço dos sistemas de reconhecimento facial,https://veja.abril.com.br/tecnologia/olho-vivo-nas-cameras-o-avanco-dos-sistemas-de-reconhecimento-facial/,17 meses atrás,VEJA,0.81295145,0.35035098,0.31634519,False
"‘Nenhuma tecnologia é resposta para a segurança pública’, diz especialista",https://veja.abril.com.br/tecnologia/nenhuma-tecnologia-e-resposta-para-a-seguranca-publica-diz-especialista/,13 meses atrás,VEJA,0.18591096,0.10429083,0.1746535,False
'Quero construir uma São Paulo antirracista': Simone Nascimento disputa cargo de vereadora junto ao Movimento Negro Unificado,https://almapreta.com.br/sessao/politica/quero-construir-uma-sao-paulo-antirracista-simone-nascimento-disputa-cargo-de-vereadora-junto-ao-movimento-negro-unificado/,12 meses atrás,Alma Preta Jornalismo,0.2174879,0.6944622,0.63407314,True
Viés algorítmico e discriminação: Como os algoritmos de IA podem perpetuar e amplificar vieses sociais,https://www.migalhas.com.br/depeso/415125/vies-algoritmico-e-discriminacao-ia-pode-amplificar-vieses-sociais,12 meses atrás,Migalhas,0.62827206,0.33612478,0.44420463,True
RJ: Prisões realizadas com reconhecimento facial somam 10% de taxa de erro,https://almapreta.com.br/sessao/cotidiano/rj-prisoes-realizadas-com-reconhecimento-facial-somam-10-de-taxa-de-erro/,13 meses atrás,Alma Preta Jornalismo,0.54888076,0.2380911,0.45386776,True
"Inteligência artificial não vai solucionar nossos problemas enquanto sociedade, alerta pesquisadora",https://www.brasildefato.com.br/podcast/bem-viver/2024/07/08/inteligencia-artificial-nao-vai-solucionar-nossos-problemas-enquanto-sociedade-alerta-pesquisadora/,14 meses atrás,Brasil de Fato,0.54659325,0.1875616,0.2936465,False
Inteligência artificial e Poder Judiciário: riscos e benefícios de um debate inevitável,https://www.conjur.com.br/2024-out-23/inteligencia-artificial-e-poder-judiciario-riscos-e-beneficios-de-um-debate-inevitavel/,11 meses atrás,Consultor Jurídico,0.5768466,0.20575191,0.45265114,True
Relatora especial da ONU expressa preocupação com células neonazistas no Brasil,https://veja.abril.com.br/mundo/relatora-especial-da-onu-expressa-preocupacao-com-celulas-neonazistas-no-brasil/,13 meses atrás,VEJA,0.16399352,0.47238237,0.26038486,False
Jovem é solto após passar um ano na cadeia injustamente,https://oglobo.globo.com/rio/noticia/2024/07/25/jovem-e-solto-apos-passar-um-ano-na-cadeia-injustamente.ghtml,14 meses atrás,O Globo,0.123804316,0.20568436,0.6463578,False
"Com espetáculos, rodas de conversa e oficinas a “Mostra Cultural Consciência Negra” incentiva o diálogo sobre raça, identidade e resistência da cultura afro-brasileira",https://sopacultural.com/com-espetaculos-rodas-de-conversa-e-oficinas-a-mostra-cultural-consciencia-negra-incentiva-o-dialogo-sobre-raca-identidade-e-resistencia-da-cultura-afro-brasileira/,11 meses atrás,Sopa Cultural,0.2796864,0.6412252,0.5471725,True
Inteligência artificial: Por que as tecnologias de reconhecimento facial são tão contestadas,https://www.bbc.com/portuguese/geral-48889883,75 meses atrás,BBC,0.75321597,0.2946695,0.25846094,False
"Tecnologia de reconhecimento facial apresenta viés e imprecisão, aponta estudo do governo dos EUA",https://g1.globo.com/economia/tecnologia/noticia/2019/12/20/tecnologia-de-reconhecimento-facial-apresenta-vies-e-imprecisao-aponta-estudo-do-governo-dos-eua.ghtml,69 meses atrás,G1,0.7780316,0.345475,0.30076125,False
"Com mais de mil prisões na BA, sistema de reconhecimento facial é criticado por 'racismo algorítmico'; inocente ficou preso por 26 dias",https://g1.globo.com/ba/bahia/noticia/2023/09/01/com-mais-de-mil-prisoes-na-ba-sistema-de-reconhecimento-facial-e-criticado-por-racismo-algoritmico-inocente-ficou-preso-por-26-dias.ghtml,25 meses atrás,G1,0.50274855,0.37615743,0.5214069,True
Reconhecimento facial é tema polêmico em projeto de lei para regulamentar IA,https://jornal.usp.br/radio-usp/reconhecimento-facial-e-tema-polemico-em-projeto-de-lei-para-regulamentar-ia/,31 meses atrás,Jornal da USP,0.7276,0.347113,0.33119845,False
STJ absolve homem negro que foi condenado com base só em reconhecimento facial,https://www.jota.info/justica/stj-absolve-homem-negro-que-foi-condenado-com-base-so-em-reconhecimento-facial,28 meses atrás,JOTA Info,0.38996822,0.47424835,0.463847,True
Os desafios para regulamentar o uso da inteligência artificial,https://revistapesquisa.fapesp.br/os-desafios-para-regulamentar-o-uso-da-inteligencia-artificial/,25 meses atrás,Revista Pesquisa Fapesp,0.7871872,0.22677119,0.32214725,False
Os desafios para regulamentar o uso da inteligência artificial,https://www.nexojornal.com.br/externo/2023/09/09/os-desafios-para-regulamentar-o-uso-da-inteligencia-artificial,24 meses atrás,Nexo Jornal,0.78718716,0.22677119,0.32214725,False
Sistema de reconhecimento facial para prender tem viés racista e gera erros,https://www.conjur.com.br/2024-jan-15/sistema-de-reconhecimento-facial-para-prender-tem-vies-racista-e-gera-erros/,20 meses atrás,Consultor Jurídico,0.6343305,0.469314,0.5942879,True
Reconhecimento facial: erros expõem falta de transparência e viés racista,https://noticias.uol.com.br/cotidiano/ultimas-noticias/2024/04/28/reconhecimento-facial-erros-falta-de-transparencia.htm,17 meses atrás,UOL Notícias,0.7058284,0.5435897,0.5955194,True
Inteligência artificial: mulheres negras sofrem mais erros em abordagens de reconhecimento facial do que brancos,https://g1.globo.com/podcast/o-assunto/noticia/2024/02/15/inteligencia-artificial-mulheres-negras-sofrem-mais-erros-em-abordagens-de-reconhecimento-facial-do-que-brancos.ghtml,19 meses atrás,G1,0.62236524,0.50021255,0.44346413,True
Consciência Negra: a jornada de um CEO preto no ramo de tecnologia,"https://www.terra.com.br/byte/consciencia-negra-a-jornada-de-um-ceo-preto-no-ramo-de-tecnologia,1b026162e0c92bfcf8a5bc44346c2a65j5zku6xy.html",10 meses atrás,Terra,0.2791438,0.55291367,0.3995822,False
Inteligência artificial: Por que as tecnologias de reconhecimento facial são tão contestadas,https://www.bbc.com/portuguese/geral-48889883,75 meses atrás,BBC,0.75321597,0.2946695,0.25846094,False
Cerca de 90% das pessoas presas com uso de reconhecimento facial são negras,https://www.brasildefato.com.br/2019/11/27/cerca-de-90-das-pessoas-presas-com-uso-de-reconhecimento-facial-sao-negras/,70 meses atrás,Brasil de Fato,0.5058036,0.6176587,0.4699463,True
"Exclusivo: levantamento revela que 90,5% dos presos por monitoramento facial no Brasil são negros",https://www.intercept.com.br/2019/11/21/presos-monitoramento-facial-brasil-negros/,70 meses atrás,Intercept Brasil,0.4452616,0.57366,0.4822036,True
O que é 'blackface' e por que é considerado tão ofensivo?,https://www.bbc.com/portuguese/geral-49769321,72 meses atrás,BBC,0.4811095,0.622768,0.48217326,True
O racismo por trás dos filtros do FaceApp e de outras tecnologias,https://noticias.r7.com/tecnologia-e-ciencia/o-racismo-por-tras-dos-filtros-do-faceapp-e-de-outras-tecnologias-19072019/,74 meses atrás,R7,0.55197895,0.52432173,0.6224778,True
ONU: algoritmos racistas aumentam discriminação racial por serviços de segurança,https://oglobo.globo.com/celina/onu-algoritmos-racistas-aumentam-discriminacao-racial-por-servicos-de-seguranca-24768880,58 meses atrás,O Globo,0.25775042,0.51744306,0.71069276,True
Empresas abandonam reconhecimento facial por identificações equivocadas,https://veja.abril.com.br/tecnologia/empresas-abandonam-reconhecimento-facial-por-identificacoes-equivocadas/,63 meses atrás,VEJA,0.66039765,0.30869883,0.25988027,False
Matemáticos já boicotam o reconhecimento facial,https://outraspalavras.net/outrasmidias/matematicos-ja-boicotam-o-reconhecimento-facial/,59 meses atrás,Outras Palavras,0.6406413,0.3569827,0.31397712,False
"Impreciso com negros, reconhecimento facial da Amazon é suspenso",https://exame.com/tecnologia/impreciso-com-negros-sistema-de-reconhecimento-facial-da-amazon-e-suspenso/,63 meses atrás,Exame,0.57871854,0.488168,0.48945278,True
Relatório revela 58 acusados injustamente identificados por engano,https://www.defensoria.rj.def.br/noticia/detalhes/10660-Relatorio-revela-58-acusados-injustamente-identificados-por-engano,60 meses atrás,Defensoria Pública do Rio de Janeiro,0.14223312,0.18543321,0.4503054,False
Homem negro é preso injustamente por causa de reconhecimento facial defeituoso,https://www.estadao.com.br/link/homem-negro-e-preso-injustamente-por-causa-de-reconhecimento-facial-defeituoso/,63 meses atrás,Estadão,0.54023695,0.56354165,0.4733256,True
Twitter diz que irá analisar algoritmo de prévia de imagens após queixas de racismo por usuários,https://g1.globo.com/economia/tecnologia/noticia/2020/09/21/executivos-do-twitter-dizem-que-irao-analisar-possivel-vies-discriminatorio-em-algoritmo-de-previa-de-imagens.ghtml,60 meses atrás,G1,0.350802,0.18607157,0.24488944,False
Tecnologia do reconhecimento facial na segurança pública pode aprofundar racismo e misoginia,https://jornal.usp.br/atualidades/tecnologia-do-reconhecimento-facial-na-seguranca-publica-pode-aprofundar-racismo-e-misoginia/,48 meses atrás,Jornal da USP,0.62387395,0.4503537,0.5254141,True
Coded Bias: documentário da Netflix revela viés racista em algoritmos,https://guiadoestudante.abril.com.br/dica-cultural/coded-bias-documentario-da-netflix-revela-vies-racista-em-algoritmos/,53 meses atrás,Guia do Estudante,0.27979612,0.35516453,0.521456,False
"A serviço do punitivismo, do policiamento preditivo e do racismo estrutural",https://diplomatique.org.br/a-servico-do-punitivismo-do-policiamento-preditivo-e-do-racismo-estrutural/,54 meses atrás,Diplomatique,0.21270318,0.49926677,0.6401466,True
"Além do racismo, reconhecimento facial erra mais em pessoas trans",https://www.uol.com.br/tilt/noticias/redacao/2021/02/14/nao-e-so-racismo-reconhecimento-facial-tambem-erra-mais-em-pessoas-trans.htm,55 meses atrás,UOL,0.5784269,0.42794213,0.48807302,True
Elas no Comando debate o racismo algorítmico,https://al.se.leg.br/elas-no-comando-debate-o-racismo-algoritmico/,50 meses atrás,Assembleia Legislativa de Sergipe,0.44422504,0.5237075,0.6731975,True
Nova ferramenta de reconhecimento facial pretende reduzir racismo algorítmico,https://almapreta.com.br/sessao/cotidiano/empresa-promete-precisao-de-quase-100-em-reconhecimento-facial-de-pessoas-negras/,53 meses atrás,Alma Preta Jornalismo,0.73079646,0.46725088,0.47715375,True
Os Avanços Tecnológicos e o Racismo Algorítmico,https://averdade.org.br/2021/12/os-avancos-tecnologicos-e-o-racismo-algoritmico/,45 meses atrás,Jornal A Verdade,0.4973388,0.507728,0.67112935,True
A Bahia está virando um laboratório de reconhecimento facial,https://www.intercept.com.br/2021/09/20/rui-costa-esta-transformando-a-bahia-em-um-laboratorio-de-vigilancia-com-reconhecimento-facial/,48 meses atrás,Intercept Brasil,0.764048,0.3898197,0.2998104,False
Racismo algorítmico: a inteligência artificial a serviço da discriminação,https://www.correiobraziliense.com.br/opiniao/2021/01/4902182-racismo-algoritmico-a-inteligencia-artificial-a-servico-da-discriminacao.html,56 meses atrás,Correio Braziliense,0.5878271,0.43760672,0.6492523,True
